question_id,related_comment_id,jaccard_distance,length_difference,cosine_similarity,bigram_similarity,w2v_cosine_similarity,relevance
Q283,Q283_R35_C6,0.936,16,0.908,1.0,0.211,Bad
Q283,Q283_R35_C7,0.921,69,0.919,1.0,0.215,Bad
Q283,Q283_R35_C8,0.917,14,0.938,1.0,0.132,Bad
Q283,Q283_R35_C9,0.922,275,0.947,0.993,0.106,Bad
Q283,Q283_R35_C10,0.913,515,0.955,1.0,0.311,Bad
Q283,Q283_R36_C1,1.0,182,0.87,1.0,-0.059,Bad
Q283,Q283_R36_C2,0.924,13,0.947,1.0,0.192,Bad
Q283,Q283_R36_C3,0.922,14,0.896,0.987,0.29,Bad
Q283,Q283_R36_C4,0.936,14,0.945,0.989,0.197,Bad
Q283,Q283_R36_C5,0.949,70,0.819,1.0,0.077,Bad
Q283,Q283_R36_C6,0.982,84,0.835,1.0,0.071,Bad
Q283,Q283_R36_C7,0.979,217,0.845,1.0,0.249,Bad
Q283,Q283_R36_C8,0.961,186,0.712,1.0,0.073,Bad
Q283,Q283_R36_C9,0.969,44,0.861,1.0,0.157,Bad
Q283,Q283_R36_C10,0.928,64,0.931,1.0,0.149,Bad
Q283,Q283_R39_C1,0.929,228,0.881,1.0,0.228,Bad
Q283,Q283_R39_C2,0.896,185,0.839,1.0,0.233,Bad
Q283,Q283_R39_C3,0.906,151,0.919,1.0,0.211,Bad
Q283,Q283_R39_C4,0.917,93,0.928,0.986,0.184,Bad
Q283,Q283_R39_C5,0.906,77,0.932,0.974,0.397,Bad
Q283,Q283_R39_C6,0.947,147,0.911,0.985,0.246,Bad
Q283,Q283_R39_C7,0.9,53,0.943,1.0,0.279,Bad
Q283,Q283_R39_C8,0.98,193,0.802,1.0,0.176,Bad
Q283,Q283_R39_C9,0.925,171,0.924,1.0,0.32,Bad
Q283,Q283_R39_C10,0.907,16,0.948,1.0,0.39,Bad
Q283,Q283_R52_C1,1.0,209,0.865,1.0,0.248,Bad
Q283,Q283_R52_C2,0.904,110,0.951,1.0,0.338,Bad
Q283,Q283_R52_C3,0.956,208,0.851,1.0,0.12,Bad
Q283,Q283_R52_C4,1.0,237,0.509,1.0,0.161,Bad
Q283,Q283_R52_C5,0.944,19,0.939,1.0,0.321,Bad
Q283,Q283_R52_C6,0.953,219,0.895,0.98,0.51,PotentiallyUseful
Q283,Q283_R52_C7,0.959,160,0.864,1.0,0.09,Bad
Q283,Q283_R52_C8,0.964,154,0.887,1.0,0.23,Bad
Q283,Q283_R52_C9,0.945,160,0.888,0.985,-0.026,Bad
Q283,Q283_R52_C10,0.961,177,0.922,1.0,0.435,Bad
Q284,Q284_R8_C1,0.921,171,0.495,1.0,-0.089,Bad
Q284,Q284_R8_C2,0.951,207,0.941,1.0,0.372,Bad
Q284,Q284_R8_C3,0.909,19,0.758,1.0,0.335,Bad
Q284,Q284_R8_C4,0.946,161,0.941,1.0,0.33,Bad
Q284,Q284_R8_C5,0.867,36,0.944,1.0,0.354,Bad
Q284,Q284_R8_C6,0.912,94,0.946,1.0,0.363,Bad
Q284,Q284_R8_C7,0.907,111,0.884,1.0,0.239,Bad
Q284,Q284_R8_C8,0.94,171,0.879,1.0,0.078,Bad
Q284,Q284_R8_C9,0.957,163,0.765,1.0,0.039,Bad
Q284,Q284_R8_C10,0.891,79,0.951,0.993,0.405,Bad
Q284,Q284_R29_C1,0.964,265,0.821,1.0,0.196,Bad
Q284,Q284_R29_C2,1.0,236,0.811,1.0,0.057,Bad
Q284,Q284_R29_C3,0.964,199,0.88,0.985,0.012,Bad
Q284,Q284_R29_C4,0.922,109,0.893,1.0,0.27,Bad
Q284,Q284_R29_C5,0.961,78,0.92,1.0,0.323,Bad
Q284,Q284_R29_C6,0.909,164,0.929,1.0,0.275,Bad
Q284,Q284_R29_C7,0.952,157,0.923,0.987,0.307,Bad
Q284,Q284_R29_C8,0.938,191,0.916,1.0,0.411,Bad
Q284,Q284_R29_C9,0.854,97,0.97,0.985,0.407,Bad
Q284,Q284_R29_C10,0.934,53,0.942,1.0,0.219,Bad
Q284,Q284_R33_C1,1.0,247,0.785,1.0,0.081,Bad
Q284,Q284_R33_C2,0.949,239,0.888,1.0,0.447,Bad
Q284,Q284_R33_C3,0.949,92,0.879,1.0,0.078,Bad
Q284,Q284_R33_C4,0.981,273,0.574,1.0,0.219,Bad
Q284,Q284_R33_C5,0.981,267,0.52,1.0,-0.029,Bad
Q284,Q284_R33_C6,0.917,19,0.938,0.991,0.222,Bad
Q284,Q284_R33_C7,1.0,254,0.835,1.0,0.099,Bad
Q284,Q284_R33_C8,0.917,220,0.927,1.0,0.318,Bad
Q284,Q284_R33_C9,0.935,205,0.895,1.0,0.315,Bad
Q284,Q284_R33_C10,0.948,597,0.909,1.0,-0.043,Bad
Q284,Q284_R38_C1,0.966,227,0.848,1.0,0.134,Bad
Q284,Q284_R38_C2,0.918,213,0.905,1.0,0.181,Bad
Q284,Q284_R38_C3,0.923,260,0.893,1.0,0.454,Bad
Q284,Q284_R38_C4,0.961,266,0.792,1.0,0.422,Bad
Q284,Q284_R38_C5,0.897,107,0.941,1.0,0.331,Bad
Q284,Q284_R38_C6,0.985,179,0.909,1.0,0.188,Bad
Q284,Q284_R38_C7,0.945,256,0.859,1.0,0.408,Bad
Q284,Q284_R38_C8,0.968,198,0.786,1.0,0.19,Bad
Q284,Q284_R38_C9,0.955,182,0.917,1.0,0.513,Bad
Q284,Q284_R38_C10,0.925,195,0.938,0.988,0.471,Bad
Q284,Q284_R44_C1,0.946,242,0.921,1.0,0.308,Bad
Q284,Q284_R44_C2,0.959,162,0.828,0.989,0.216,Bad
Q284,Q284_R44_C3,1.0,271,0.822,1.0,0.266,Bad
Q284,Q284_R44_C4,1.0,275,0.0,1.0,-0.014,Bad
Q284,Q284_R44_C5,1.0,275,0.0,1.0,-0.014,Bad
Q284,Q284_R44_C6,1.0,242,0.898,1.0,-0.035,Bad
Q284,Q284_R44_C7,0.953,195,0.884,1.0,0.242,Bad
Q284,Q284_R44_C8,0.934,195,0.86,1.0,0.317,Bad
Q284,Q284_R44_C9,0.933,3,0.919,1.0,0.329,Bad
Q284,Q284_R44_C10,1.0,259,0.757,1.0,0.025,Bad
Q284,Q284_R51_C1,0.984,200,0.792,1.0,0.044,Bad
Q284,Q284_R51_C2,1.0,272,0.803,1.0,0.099,Bad
Q284,Q284_R51_C3,1.0,272,0.793,1.0,-0.037,Bad
Q284,Q284_R51_C4,1.0,272,0.793,1.0,-0.037,Bad
Q284,Q284_R51_C5,0.918,88,0.95,0.992,0.195,Bad
Q284,Q284_R51_C6,0.955,104,0.527,1.0,0.191,Bad
Q284,Q284_R51_C7,0.981,268,0.888,1.0,0.135,Bad
Q284,Q284_R51_C8,0.89,57,0.947,1.0,0.258,Bad
Q284,Q284_R51_C9,1.0,211,0.235,1.0,-0.025,Bad
Q284,Q284_R51_C10,1.0,96,0.331,1.0,-0.11,Bad
Q284,Q284_R59_C1,0.985,184,0.764,1.0,-0.006,Bad
Q284,Q284_R59_C2,0.946,227,0.907,1.0,0.222,Bad
Q284,Q284_R59_C3,0.968,208,0.828,1.0,0.018,Bad
Q284,Q284_R59_C4,0.946,243,0.628,0.986,0.426,Bad
Q284,Q284_R59_C5,0.923,716,0.941,1.0,0.115,Bad
Q284,Q284_R59_C6,0.971,179,0.785,1.0,0.009,Bad
Q284,Q284_R59_C7,0.887,138,0.954,1.0,0.456,Bad
Q284,Q284_R59_C8,0.955,191,0.899,1.0,0.142,Bad
Q284,Q284_R59_C9,0.923,264,0.901,0.985,0.453,Bad
Q284,Q284_R59_C10,0.927,228,0.911,1.0,0.382,Bad
Q284,Q284_R63_C1,0.94,59,0.931,1.0,0.328,Bad
Q284,Q284_R63_C2,0.899,96,0.929,1.0,0.252,Bad
Q284,Q284_R63_C3,0.881,150,0.883,0.976,0.466,Bad
Q284,Q284_R63_C4,0.909,150,0.9,1.0,0.231,Bad
Q284,Q284_R63_C5,0.92,26,0.941,1.0,0.379,Bad
Q284,Q284_R63_C6,0.917,36,0.943,1.0,0.459,Bad
Q284,Q284_R63_C7,0.984,226,0.879,1.0,0.213,Bad
Q284,Q284_R63_C8,0.91,80,0.948,1.0,0.446,Bad
Q284,Q284_R63_C9,0.933,109,0.916,1.0,0.34,Bad
Q284,Q284_R63_C10,0.918,35,0.944,0.991,0.323,Bad
Q284,Q284_R66_C1,0.909,42,0.96,0.991,0.347,Bad
Q284,Q284_R66_C2,0.968,219,0.861,1.0,-0.017,Bad
Q284,Q284_R66_C3,0.931,229,0.901,1.0,0.262,Bad
Q284,Q284_R66_C4,0.983,227,0.844,1.0,0.18,Bad
Q284,Q284_R66_C5,0.929,155,0.925,1.0,0.31,Bad
Q284,Q284_R66_C6,0.983,247,0.841,1.0,0.236,Bad
Q284,Q284_R66_C7,1.0,273,0.663,1.0,-0.1,Bad
Q284,Q284_R66_C8,0.933,103,0.941,1.0,0.371,Bad
Q284,Q284_R66_C9,0.966,228,0.895,1.0,0.178,Bad
Q284,Q284_R66_C10,0.894,68,0.949,1.0,0.368,Bad
Q284,Q284_R69_C1,1.0,252,0.881,1.0,0.216,Bad
Q284,Q284_R69_C2,0.897,137,0.914,1.0,0.363,Bad
Q284,Q284_R69_C3,0.899,36,0.949,0.991,0.319,Bad
Q284,Q284_R69_C4,0.912,215,0.913,0.972,0.479,Bad
Q284,Q284_R69_C5,0.932,211,0.875,1.0,0.282,Bad
Q284,Q284_R69_C6,0.946,140,0.922,1.0,0.349,Bad
Q284,Q284_R69_C7,1.0,256,0.871,1.0,0.326,Bad
Q284,Q284_R69_C8,0.854,116,0.935,1.0,0.416,Bad
Q284,Q284_R69_C9,0.965,247,0.875,1.0,0.452,Bad
Q284,Q284_R69_C10,0.937,210,0.909,1.0,0.282,Bad
Q285,Q285_R4_C1,0.971,101,0.883,1.0,0.383,Good
Q285,Q285_R4_C2,0.909,157,0.886,1.0,0.464,Good
Q285,Q285_R4_C3,1.0,1,0.734,1.0,0.18,Bad
Q285,Q285_R4_C4,1.0,150,0.873,1.0,0.356,Bad
Q285,Q285_R4_C5,0.966,39,0.875,1.0,0.048,Bad
Q285,Q285_R4_C6,1.0,137,0.791,1.0,0.152,Bad
Q285,Q285_R4_C7,1.0,22,0.751,1.0,0.04,Bad
Q285,Q285_R4_C8,0.955,5,0.75,1.0,0.125,Bad
Q285,Q285_R4_C9,0.963,123,0.591,1.0,0.085,Bad
Q285,Q285_R4_C10,1.0,54,0.846,1.0,0.078,Bad
Q285,Q285_R7_C1,0.96,18,0.903,1.0,0.336,Bad
Q285,Q285_R7_C2,1.0,39,0.901,1.0,0.162,Bad
Q285,Q285_R7_C3,1.0,39,0.868,1.0,0.101,Bad
Q285,Q285_R7_C4,0.978,201,0.838,1.0,0.102,Bad
Q285,Q285_R7_C5,0.984,262,0.926,1.0,0.186,Bad
Q285,Q285_R7_C6,1.0,4,0.859,1.0,0.339,Bad
Q285,Q285_R7_C7,1.0,4,0.859,1.0,0.339,Bad
Q285,Q285_R7_C8,0.962,25,0.882,1.0,-0.025,Bad
Q285,Q285_R7_C9,0.962,211,0.892,1.0,0.109,Bad
Q285,Q285_R7_C10,0.944,113,0.911,1.0,0.237,Bad
Q285,Q285_R8_C1,1.0,119,0.857,1.0,0.215,Bad
Q285,Q285_R8_C2,1.0,73,0.881,1.0,0.287,Bad
Q285,Q285_R8_C3,0.938,28,0.677,1.0,0.184,Bad
Q285,Q285_R8_C4,0.974,113,0.804,1.0,-0.018,Bad
Q285,Q285_R8_C5,1.0,7,0.828,1.0,0.283,Bad
Q285,Q285_R8_C6,1.0,490,0.771,1.0,0.076,Bad
Q285,Q285_R8_C7,0.977,127,0.884,1.0,0.271,Bad
Q285,Q285_R8_C8,0.957,352,0.899,1.0,0.115,Bad
Q285,Q285_R8_C9,0.959,698,0.881,1.0,0.092,Bad
Q285,Q285_R8_C10,0.947,95,0.912,1.0,0.421,Bad
Q285,Q285_R12_C1,0.939,76,0.865,1.0,0.071,Bad
Q285,Q285_R12_C2,0.953,137,0.879,1.0,0.236,Bad
Q285,Q285_R12_C3,0.92,19,0.88,0.963,0.478,Bad
Q285,Q285_R12_C4,1.0,81,0.846,1.0,0.038,Bad
Q285,Q285_R12_C5,0.977,140,0.902,1.0,0.209,Bad
Q285,Q285_R12_C6,0.976,127,0.907,1.0,0.365,Bad
Q285,Q285_R12_C7,1.0,58,0.807,1.0,0.245,Bad
Q285,Q285_R12_C8,1.0,28,0.768,1.0,0.234,PotentiallyUseful
Q285,Q285_R12_C9,1.0,5,0.654,1.0,0.152,Bad
Q285,Q285_R12_C10,1.0,36,0.86,1.0,0.148,Bad
Q285,Q285_R20_C1,1.0,4,0.802,1.0,0.309,PotentiallyUseful
Q285,Q285_R20_C2,0.936,185,0.917,1.0,0.394,Bad
Q285,Q285_R20_C3,0.982,288,0.887,1.0,0.282,Bad
Q285,Q285_R20_C4,0.971,76,0.896,1.0,0.222,Bad
Q285,Q285_R20_C5,0.965,543,0.916,1.0,0.373,Bad
Q285,Q285_R20_C6,0.943,153,0.857,1.0,0.364,Bad
Q285,Q285_R20_C7,0.966,525,0.908,1.0,0.199,Bad
Q285,Q285_R20_C8,1.0,18,0.835,1.0,0.217,Bad
Q285,Q285_R20_C9,0.941,17,0.788,1.0,0.115,Bad
Q285,Q285_R20_C10,1.0,181,0.9,1.0,0.242,Bad
Q285,Q285_R25_C1,0.951,136,0.908,1.0,0.373,Bad
Q285,Q285_R25_C2,0.973,96,0.876,1.0,0.222,Bad
Q285,Q285_R25_C3,0.955,379,0.901,1.0,0.211,Bad
Q285,Q285_R25_C4,0.974,130,0.891,1.0,0.159,Bad
Q285,Q285_R25_C5,0.974,664,0.914,0.993,0.373,Bad
Q285,Q285_R25_C6,1.0,24,0.903,1.0,0.309,Bad
Q285,Q285_R25_C7,0.927,142,0.919,0.957,0.457,Bad
Q285,Q285_R25_C8,0.973,435,0.898,1.0,0.111,Bad
Q285,Q285_R25_C9,0.952,386,0.918,1.0,0.127,Bad
Q285,Q285_R25_C10,0.96,163,0.923,0.982,0.25,Bad
Q285,Q285_R26_C1,0.98,208,0.889,1.0,0.21,Bad
Q285,Q285_R26_C2,1.0,120,0.793,1.0,0.194,Bad
Q285,Q285_R26_C3,1.0,5,0.821,1.0,0.256,Bad
Q285,Q285_R26_C4,1.0,361,0.877,1.0,0.184,Bad
Q285,Q285_R26_C5,0.971,90,0.936,1.0,0.352,Bad
Q285,Q285_R26_C6,0.986,310,0.889,1.0,0.163,Bad
Q285,Q285_R26_C7,1.0,191,0.805,1.0,0.081,Bad
Q285,Q285_R26_C8,0.966,41,0.822,1.0,0.203,Bad
Q285,Q285_R26_C9,0.98,542,0.913,1.0,0.053,Bad
Q285,Q285_R26_C10,0.96,31,0.818,1.0,0.085,Bad
Q285,Q285_R33_C1,0.976,99,0.894,1.0,0.274,Bad
Q285,Q285_R33_C2,1.0,35,0.732,1.0,-0.053,Bad
Q285,Q285_R33_C3,1.0,311,0.872,1.0,0.225,Bad
Q285,Q285_R33_C4,0.975,109,0.84,1.0,0.269,Bad
Q285,Q285_R33_C5,1.0,79,0.512,1.0,-0.01,Bad
Q285,Q285_R33_C6,1.0,10,0.736,1.0,0.039,Bad
Q285,Q285_R33_C7,1.0,54,0.733,1.0,0.079,Bad
Q285,Q285_R33_C8,1.0,39,0.47,1.0,-0.047,Bad
Q285,Q285_R33_C9,1.0,17,0.75,1.0,-0.014,Bad
Q285,Q285_R33_C10,1.0,38,0.835,1.0,0.069,Bad
Q285,Q285_R36_C1,1.0,140,0.843,1.0,0.166,Bad
Q285,Q285_R36_C2,1.0,22,0.861,1.0,0.022,Bad
Q285,Q285_R36_C3,1.0,19,0.662,1.0,-0.082,Bad
Q285,Q285_R36_C4,1.0,19,0.662,1.0,-0.082,Bad
Q285,Q285_R36_C5,0.977,131,0.854,1.0,0.119,Bad
Q285,Q285_R36_C6,0.971,67,0.89,1.0,0.414,Bad
Q285,Q285_R36_C7,0.975,470,0.907,1.0,0.288,Bad
Q285,Q285_R36_C8,1.0,11,0.832,1.0,0.249,Bad
Q285,Q285_R36_C9,0.933,27,0.879,1.0,0.337,Bad
Q285,Q285_R36_C10,0.971,81,0.832,1.0,0.033,Bad
Q285,Q285_R37_C1,0.962,217,0.894,1.0,-0.09,Bad
Q285,Q285_R37_C2,1.0,33,0.881,1.0,0.065,Bad
Q285,Q285_R37_C3,0.965,432,0.897,1.0,0.095,Bad
Q285,Q285_R37_C4,0.986,370,0.854,1.0,-0.01,Bad
Q285,Q285_R37_C5,0.969,289,0.907,1.0,0.432,Bad
Q285,Q285_R37_C6,0.988,420,0.889,1.0,0.245,Bad
Q285,Q285_R37_C7,0.957,27,0.893,1.0,0.125,Bad
Q285,Q285_R37_C8,1.0,35,0.866,1.0,0.201,Bad
Q285,Q285_R37_C9,0.98,551,0.893,0.992,0.278,Bad
Q285,Q285_R37_C10,0.939,72,0.872,1.0,0.092,Bad
Q286,Q286_R1_C1,1.0,13,0.808,1.0,0.131,Good
Q286,Q286_R1_C2,0.914,22,0.907,0.974,0.46,Good
Q286,Q286_R1_C3,0.938,5,0.851,1.0,0.122,PotentiallyUseful
Q286,Q286_R1_C4,0.943,421,0.912,0.991,0.377,Good
Q286,Q286_R1_C5,0.977,55,0.898,1.0,0.415,PotentiallyUseful
Q286,Q286_R1_C6,0.925,173,0.828,1.0,-0.118,PotentiallyUseful
Q286,Q286_R1_C7,0.952,856,0.898,0.991,0.123,Good
Q286,Q286_R1_C8,0.894,62,0.915,1.0,0.584,Bad
Q286,Q286_R1_C9,1.0,9,0.826,1.0,-0.004,Bad
Q286,Q286_R1_C10,0.92,130,0.926,1.0,0.679,Bad
Q286,Q286_R8_C1,0.906,35,0.891,1.0,0.598,Good
Q286,Q286_R8_C2,0.955,627,0.895,1.0,0.376,Good
Q286,Q286_R8_C3,0.92,186,0.876,1.0,0.304,Good
Q286,Q286_R8_C4,0.911,172,0.912,1.0,0.596,Bad
Q286,Q286_R8_C5,0.919,253,0.934,0.988,0.671,Bad
Q286,Q286_R8_C6,0.981,138,0.906,1.0,0.598,Bad
Q286,Q286_R8_C7,0.919,35,0.912,1.0,0.589,Bad
Q286,Q286_R8_C8,0.944,40,0.898,1.0,0.392,Bad
Q286,Q286_R8_C9,0.952,79,0.853,1.0,0.286,Good
Q286,Q286_R8_C10,0.949,54,0.908,1.0,0.639,Bad
Q286,Q286_R13_C1,1.0,22,0.842,1.0,0.264,PotentiallyUseful
Q286,Q286_R13_C2,0.956,90,0.865,1.0,0.273,PotentiallyUseful
Q286,Q286_R13_C3,0.929,23,0.869,1.0,0.354,Bad
Q286,Q286_R13_C4,0.964,31,0.843,1.0,0.339,Bad
Q286,Q286_R13_C5,0.96,49,0.843,1.0,0.515,Bad
Q286,Q286_R13_C6,0.889,31,0.903,1.0,0.457,PotentiallyUseful
Q286,Q286_R13_C7,0.946,347,0.87,1.0,0.286,PotentiallyUseful
Q286,Q286_R13_C8,0.905,83,0.887,1.0,0.265,PotentiallyUseful
Q286,Q286_R13_C9,0.947,75,0.0,1.0,-0.092,PotentiallyUseful
Q286,Q286_R13_C10,0.906,12,0.84,1.0,0.357,PotentiallyUseful
Q286,Q286_R21_C1,1.0,71,0.884,1.0,0.166,Good
Q286,Q286_R21_C2,0.987,763,0.546,1.0,-0.079,Bad
Q286,Q286_R21_C3,0.95,74,0.813,1.0,0.455,Good
Q286,Q286_R21_C4,1.0,62,0.854,1.0,0.189,PotentiallyUseful
Q286,Q286_R21_C5,0.942,137,0.896,1.0,0.525,PotentiallyUseful
Q286,Q286_R21_C6,0.896,304,0.927,0.98,0.617,Bad
Q286,Q286_R21_C7,0.935,84,0.899,1.0,0.482,PotentiallyUseful
Q286,Q286_R21_C8,0.86,69,0.918,0.98,0.556,Bad
Q286,Q286_R21_C9,0.958,103,0.882,1.0,0.291,PotentiallyUseful
Q286,Q286_R21_C10,0.933,208,0.933,1.0,0.649,Bad
Q286,Q286_R25_C1,0.897,4,0.866,1.0,0.624,PotentiallyUseful
Q286,Q286_R25_C2,0.935,7,0.902,1.0,0.403,PotentiallyUseful
Q286,Q286_R25_C3,0.925,459,0.923,0.992,0.616,PotentiallyUseful
Q286,Q286_R25_C4,0.915,165,0.868,0.984,0.455,PotentiallyUseful
Q286,Q286_R25_C5,0.917,166,0.851,0.984,0.385,PotentiallyUseful
Q286,Q286_R25_C6,0.951,232,0.871,1.0,0.551,PotentiallyUseful
Q286,Q286_R25_C7,0.922,167,0.888,1.0,0.552,PotentiallyUseful
Q286,Q286_R25_C8,0.879,33,0.905,1.0,0.642,PotentiallyUseful
Q286,Q286_R25_C9,0.957,68,0.81,1.0,0.313,Bad
Q286,Q286_R25_C10,0.9,85,0.88,1.0,0.644,PotentiallyUseful
Q286,Q286_R31_C1,1.0,73,0.449,1.0,-0.171,Bad
Q286,Q286_R31_C2,1.0,63,0.726,1.0,0.144,Bad
Q286,Q286_R31_C3,0.967,4,0.849,1.0,0.088,Bad
Q286,Q286_R31_C4,1.0,17,0.84,1.0,0.086,Bad
Q286,Q286_R31_C5,0.981,148,0.87,1.0,0.119,Bad
Q286,Q286_R31_C6,0.981,154,0.894,1.0,0.384,Bad
Q286,Q286_R31_C7,0.945,167,0.91,1.0,0.352,Bad
Q286,Q286_R31_C8,0.971,10,0.82,1.0,0.061,Bad
Q286,Q286_R31_C9,0.903,233,0.927,1.0,0.452,Bad
Q286,Q286_R31_C10,0.923,36,0.84,1.0,0.244,Bad
Q286,Q286_R36_C1,0.953,908,0.919,1.0,0.465,Bad
Q286,Q286_R36_C2,1.0,56,0.747,1.0,0.082,Bad
Q286,Q286_R36_C3,0.951,425,0.908,1.0,0.336,Bad
Q286,Q286_R36_C4,0.964,35,0.765,1.0,-0.093,Bad
Q286,Q286_R36_C5,0.979,485,0.914,1.0,0.536,Bad
Q286,Q286_R36_C6,0.975,27,0.855,1.0,0.146,Bad
Q286,Q286_R36_C7,0.944,3,0.898,1.0,0.385,Bad
Q286,Q286_R36_C8,0.911,157,0.905,1.0,0.337,Bad
Q286,Q286_R36_C9,0.952,84,0.828,0.979,0.058,Bad
Q286,Q286_R36_C10,1.0,12,0.837,1.0,0.149,Bad
Q286,Q286_R39_C1,1.0,22,0.837,1.0,0.426,Bad
Q286,Q286_R39_C2,0.963,38,0.83,1.0,0.515,Bad
Q286,Q286_R39_C3,0.889,19,0.884,1.0,0.527,Bad
Q286,Q286_R39_C4,0.925,53,0.876,0.978,0.417,PotentiallyUseful
Q286,Q286_R39_C5,0.958,46,0.799,1.0,0.47,Bad
Q286,Q286_R39_C6,0.931,21,0.873,1.0,0.37,Bad
Q286,Q286_R39_C7,0.902,148,0.914,1.0,0.571,PotentiallyUseful
Q286,Q286_R39_C8,0.889,196,0.899,1.0,0.434,PotentiallyUseful
Q286,Q286_R39_C9,0.865,46,0.898,1.0,0.599,Bad
Q286,Q286_R39_C10,0.914,294,0.87,1.0,0.303,PotentiallyUseful
Q286,Q286_R49_C1,0.965,525,0.824,1.0,0.201,Good
Q286,Q286_R49_C2,1.0,52,0.672,1.0,-0.019,Bad
Q286,Q286_R49_C3,0.946,30,0.86,1.0,0.15,PotentiallyUseful
Q286,Q286_R49_C4,0.958,85,0.899,1.0,0.358,PotentiallyUseful
Q286,Q286_R49_C5,0.979,111,0.894,1.0,0.386,PotentiallyUseful
Q286,Q286_R49_C6,0.977,75,0.858,1.0,0.239,PotentiallyUseful
Q286,Q286_R49_C7,0.953,91,0.867,1.0,0.43,PotentiallyUseful
Q286,Q286_R49_C8,0.962,139,0.859,1.0,0.241,PotentiallyUseful
Q286,Q286_R49_C9,0.967,9,0.821,1.0,0.215,Bad
Q286,Q286_R49_C10,1.0,57,0.588,1.0,-0.144,Bad
Q286,Q286_R52_C1,0.942,119,0.888,1.0,0.225,Bad
Q286,Q286_R52_C2,0.949,22,0.864,1.0,0.177,Bad
Q286,Q286_R52_C3,0.968,14,0.863,1.0,0.36,Bad
Q286,Q286_R52_C4,0.982,264,0.859,1.0,0.271,Bad
Q286,Q286_R52_C5,0.965,573,0.893,1.0,0.213,Bad
Q286,Q286_R52_C6,0.951,66,0.898,1.0,0.402,Bad
Q286,Q286_R52_C7,0.941,2,0.866,1.0,0.341,Bad
Q286,Q286_R52_C8,0.943,172,0.866,1.0,0.262,Bad
Q286,Q286_R52_C9,0.926,34,0.844,1.0,0.361,Bad
Q286,Q286_R52_C10,0.941,11,0.874,1.0,0.211,Bad
Q287,Q287_R6_C1,1.0,189,0.0,1.0,-0.233,Good
Q287,Q287_R6_C2,0.951,181,0.824,1.0,0.113,Good
Q287,Q287_R6_C3,1.0,198,0.0,1.0,0.068,Good
Q287,Q287_R6_C4,0.966,99,0.887,1.0,0.041,Bad
Q287,Q287_R6_C5,0.976,177,0.715,1.0,0.371,Good
Q287,Q287_R6_C6,0.976,177,0.715,1.0,0.371,Good
Q287,Q287_R6_C7,0.923,110,0.937,1.0,0.418,PotentiallyUseful
Q287,Q287_R6_C8,0.952,60,0.945,1.0,0.273,PotentiallyUseful
Q287,Q287_R6_C9,0.877,12,0.959,0.987,0.461,Good
Q287,Q287_R6_C10,0.957,159,0.909,1.0,0.36,Good
Q287,Q287_R10_C1,0.937,48,0.898,1.0,0.095,Good
Q287,Q287_R10_C2,1.0,187,0.0,1.0,-0.118,Good
Q287,Q287_R10_C3,0.957,160,0.892,1.0,0.309,Good
Q287,Q287_R10_C4,0.94,122,0.898,1.0,0.187,Good
Q287,Q287_R10_C5,0.982,110,0.837,1.0,0.048,Good
Q287,Q287_R10_C6,1.0,196,0.0,1.0,-0.111,Good
Q287,Q287_R10_C7,0.952,176,0.862,1.0,0.243,Good
Q287,Q287_R10_C8,0.978,169,0.728,1.0,0.004,Good
Q287,Q287_R10_C9,0.957,150,0.816,1.0,0.206,Good
Q287,Q287_R10_C10,0.923,114,0.914,1.0,0.379,Bad
Q287,Q287_R11_C1,0.902,485,0.973,1.0,0.497,Bad
Q287,Q287_R11_C2,0.917,52,0.942,1.0,0.306,Bad
Q287,Q287_R11_C3,0.95,800,0.955,0.996,0.005,Bad
Q287,Q287_R11_C4,1.0,142,0.809,1.0,0.119,PotentiallyUseful
Q287,Q287_R11_C5,0.897,307,0.96,1.0,0.523,Bad
Q287,Q287_R11_C6,0.929,175,0.918,1.0,0.207,Bad
Q287,Q287_R11_C7,0.917,58,0.946,1.0,0.463,PotentiallyUseful
Q287,Q287_R11_C8,0.915,800,0.946,0.991,-0.009,Bad
Q287,Q287_R11_C9,0.961,132,0.713,1.0,0.132,Bad
Q287,Q287_R11_C10,0.915,158,0.903,1.0,0.42,Bad
Q287,Q287_R12_C1,0.895,76,0.939,1.0,0.458,Good
Q287,Q287_R12_C2,0.983,26,0.872,1.0,-0.007,PotentiallyUseful
Q287,Q287_R12_C3,0.938,26,0.902,1.0,0.162,Bad
Q287,Q287_R12_C4,0.978,92,0.524,1.0,-0.18,PotentiallyUseful
Q287,Q287_R12_C5,0.969,27,0.578,1.0,-0.047,Bad
Q287,Q287_R12_C6,1.0,80,0.773,1.0,0.003,Bad
Q287,Q287_R12_C7,0.941,17,0.899,1.0,0.452,Bad
Q287,Q287_R12_C8,0.915,59,0.931,1.0,0.231,PotentiallyUseful
Q287,Q287_R12_C9,0.882,41,0.94,1.0,0.572,PotentiallyUseful
Q287,Q287_R12_C10,0.893,44,0.934,1.0,0.141,PotentiallyUseful
Q287,Q287_R13_C1,0.956,108,0.6,1.0,0.011,Good
Q287,Q287_R13_C2,0.929,53,0.651,1.0,0.198,PotentiallyUseful
Q287,Q287_R13_C3,0.92,115,0.911,1.0,0.413,Good
Q287,Q287_R13_C4,1.0,94,0.688,1.0,0.33,Bad
